Time,well,value,mrna,buffer,buffer_conc,repeat,comment
6.124166666666666,J14,428,yes,Ppi,.025 mM,R3,no mrna
6.174166666666666,J14,550,yes,Ppi,.025 mM,R3,no mrna
6.224166666666667,J14,440,yes,Ppi,.025 mM,R3,no mrna
6.274166666666667,J14,537,yes,Ppi,.025 mM,R3,no mrna
6.324166666666667,J14,629,yes,Ppi,.025 mM,R3,no mrna
6.3741666666666665,J14,493,yes,Ppi,.025 mM,R3,no mrna
6.424166666666666,J14,363,yes,Ppi,.025 mM,R3,no mrna
6.474166666666667,J14,509,yes,Ppi,.025 mM,R3,no mrna
6.524166666666668,J14,472,yes,Ppi,.025 mM,R3,no mrna
6.574166666666667,J14,608,yes,Ppi,.025 mM,R3,no mrna
6.624166666666667,J14,524,yes,Ppi,.025 mM,R3,no mrna
6.674166666666666,J14,519,yes,Ppi,.025 mM,R3,no mrna
6.724166666666667,J14,447,yes,Ppi,.025 mM,R3,no mrna
6.774166666666666,J14,623,yes,Ppi,.025 mM,R3,no mrna
6.824166666666667,J14,526,yes,Ppi,.025 mM,R3,no mrna
6.874166666666666,J14,327,yes,Ppi,.025 mM,R3,no mrna
6.924166666666666,J14,792,yes,Ppi,.025 mM,R3,no mrna
6.974166666666667,J14,478,yes,Ppi,.025 mM,R3,no mrna
7.024166666666667,J14,387,yes,Ppi,.025 mM,R3,no mrna
7.074166666666667,J14,407,yes,Ppi,.025 mM,R3,no mrna
7.1241666666666665,J14,496,yes,Ppi,.025 mM,R3,no mrna
7.174166666666666,J14,747,yes,Ppi,.025 mM,R3,no mrna
7.224166666666667,J14,669,yes,Ppi,.025 mM,R3,no mrna
7.274166666666668,J14,392,yes,Ppi,.025 mM,R3,no mrna
7.324166666666667,J14,661,yes,Ppi,.025 mM,R3,no mrna
7.374166666666667,J14,711,yes,Ppi,.025 mM,R3,no mrna
7.424166666666666,J14,567,yes,Ppi,.025 mM,R3,no mrna
7.474166666666667,J14,496,yes,Ppi,.025 mM,R3,no mrna
