Time,Temp C,well,value,na,na_conc,chem,chem_conc,date,construct,system
7.675,37.0,B18,1694,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
7.758333333333334,37.0,B18,1738,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
7.841666666666667,36.9,B18,1760,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
7.925,37.0,B18,1710,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.008333333333333,37.0,B18,1703,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.091666666666667,37.0,B18,1698,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.175,37.0,B18,1698,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.258333333333333,37.0,B18,1702,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.341666666666667,37.0,B18,1699,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.425,37.0,B18,1723,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.508333333333333,37.0,B18,1716,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.591666666666667,37.0,B18,1683,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.675,37.0,B18,1717,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.758333333333333,37.0,B18,1685,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.841666666666667,37.0,B18,1705,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
8.925,37.0,B18,1699,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.008333333333333,37.0,B18,1708,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.091666666666667,37.0,B18,1654,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.175,37.0,B18,1696,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.258333333333333,37.0,B18,1722,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.341666666666667,37.0,B18,1703,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.425,37.0,B18,1708,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.508333333333333,37.0,B18,1698,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.591666666666667,37.0,B18,1690,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.675,37.0,B18,1689,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.758333333333333,37.0,B18,1695,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.841666666666667,37.0,B18,1676,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
9.925,37.0,B18,1671,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.008333333333333,37.0,B18,1715,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.091666666666667,37.0,B18,1659,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.175,37.0,B18,1733,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.258333333333333,37.0,B18,1707,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.341666666666667,37.0,B18,1717,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.425,37.0,B18,1696,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.508333333333333,37.0,B18,1717,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.591666666666667,37.0,B18,1677,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.675,37.0,B18,1717,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.758333333333333,37.0,B18,1688,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.841666666666667,37.0,B18,1669,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
10.925,37.0,B18,1734,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.008333333333333,37.0,B18,1682,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.091666666666667,37.0,B18,1683,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.175,37.0,B18,1680,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.258333333333333,37.0,B18,1658,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.341666666666667,37.0,B18,1676,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.425,37.0,B18,1689,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.508333333333333,37.0,B18,1698,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.591666666666667,37.0,B18,1667,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.675,37.0,B18,1703,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.758333333333333,37.0,B18,1715,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.841666666666667,37.0,B18,1679,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
11.925,37.0,B18,1673,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
12.008333333333333,37.1,B18,1699,,,snarf-5f,10uM,2023.09.09,9.51,snarf-5f
0.008333333333333333,36.9,B19,1765,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.09166666666666666,37.0,B19,1979,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.175,37.0,B19,1970,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.25833333333333336,37.0,B19,1983,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.3416666666666667,37.0,B19,1994,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.425,37.0,B19,1987,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.5083333333333333,37.0,B19,1962,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.5916666666666667,37.0,B19,1995,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.675,37.0,B19,1993,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.7583333333333333,37.0,B19,2012,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.8416666666666667,37.0,B19,1968,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.925,37.0,B19,2017,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.0083333333333333,37.0,B19,1962,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.0916666666666666,37.0,B19,1991,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.175,37.0,B19,2012,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.2583333333333333,37.0,B19,1963,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.3416666666666666,37.0,B19,1984,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.425,37.0,B19,1977,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.5083333333333333,37.0,B19,1987,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.5916666666666666,37.0,B19,1999,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.675,37.0,B19,1987,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.7583333333333333,37.0,B19,1982,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.8416666666666666,37.0,B19,1959,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
1.925,37.0,B19,1957,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.0083333333333333,37.0,B19,1995,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.091666666666667,37.0,B19,1955,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.175,37.0,B19,1969,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.2583333333333333,37.0,B19,1943,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.341666666666667,37.0,B19,1959,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.425,37.0,B19,1965,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.5083333333333333,37.0,B19,1977,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.591666666666667,37.0,B19,2000,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.675,37.0,B19,1978,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.7583333333333333,37.0,B19,1990,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.841666666666667,37.0,B19,1987,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.925,37.0,B19,1972,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.0083333333333333,37.0,B19,1965,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.091666666666667,37.0,B19,1976,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.175,37.0,B19,2001,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.2583333333333333,37.0,B19,1966,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.341666666666667,37.0,B19,1984,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.425,37.0,B19,1950,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.5083333333333333,37.0,B19,1943,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.591666666666667,37.0,B19,1996,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.675,37.0,B19,1996,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.7583333333333333,37.0,B19,1979,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.841666666666667,37.0,B19,1996,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.925,37.0,B19,1957,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.008333333333334,37.0,B19,1968,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.091666666666667,36.9,B19,1990,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.175,37.0,B19,1970,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.258333333333334,37.0,B19,1989,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.341666666666667,37.0,B19,1928,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.425,37.0,B19,1965,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.508333333333334,37.1,B19,1995,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.591666666666667,37.0,B19,1990,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.675,37.0,B19,1966,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.758333333333334,37.0,B19,1953,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.841666666666667,37.0,B19,1960,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.925,37.0,B19,1960,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.008333333333334,37.0,B19,1948,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.091666666666667,37.0,B19,1953,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.175,37.0,B19,1998,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.258333333333334,37.0,B19,1989,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.341666666666667,37.0,B19,1949,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.425,37.0,B19,1972,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.508333333333334,37.0,B19,1954,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.591666666666667,37.0,B19,1921,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.675,37.0,B19,1951,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.758333333333334,37.0,B19,1954,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.841666666666667,37.0,B19,1961,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.925,37.0,B19,1954,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.008333333333334,37.0,B19,1950,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.091666666666667,37.1,B19,1939,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.175,37.0,B19,1968,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.258333333333334,37.0,B19,1947,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.341666666666667,37.0,B19,1945,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.425,37.0,B19,1980,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.508333333333334,37.0,B19,1961,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.591666666666667,37.0,B19,1968,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.675,37.0,B19,1937,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.758333333333334,37.0,B19,1962,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.841666666666667,37.0,B19,1995,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.925,37.0,B19,1966,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.008333333333334,36.9,B19,1941,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.091666666666667,37.0,B19,1948,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.175,37.0,B19,1932,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.258333333333334,37.0,B19,1951,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.341666666666667,37.0,B19,1935,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.425,37.0,B19,1945,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.508333333333334,37.0,B19,1932,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.591666666666667,37.0,B19,1949,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.675,37.0,B19,1923,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.758333333333334,37.0,B19,1949,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.841666666666667,36.9,B19,1956,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.925,37.0,B19,1926,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.008333333333333,37.0,B19,1943,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.091666666666667,37.0,B19,1946,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.175,37.0,B19,1925,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.258333333333333,37.0,B19,1924,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.341666666666667,37.0,B19,1945,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.425,37.0,B19,1911,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.508333333333333,37.0,B19,1928,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.591666666666667,37.0,B19,1961,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.675,37.0,B19,1962,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.758333333333333,37.0,B19,1914,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.841666666666667,37.0,B19,1950,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.925,37.0,B19,1944,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.008333333333333,37.0,B19,1956,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.091666666666667,37.0,B19,1924,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.175,37.0,B19,1928,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.258333333333333,37.0,B19,1926,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.341666666666667,37.0,B19,1955,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.425,37.0,B19,1933,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.508333333333333,37.0,B19,1948,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.591666666666667,37.0,B19,1926,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.675,37.0,B19,1929,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.758333333333333,37.0,B19,1946,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.841666666666667,37.0,B19,1922,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.925,37.0,B19,1946,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.008333333333333,37.0,B19,1937,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.091666666666667,37.0,B19,1946,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.175,37.0,B19,1967,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.258333333333333,37.0,B19,1937,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.341666666666667,37.0,B19,1930,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.425,37.0,B19,1939,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.508333333333333,37.0,B19,1915,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.591666666666667,37.0,B19,1920,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.675,37.0,B19,1965,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.758333333333333,37.0,B19,1974,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.841666666666667,37.0,B19,1931,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.925,37.0,B19,1926,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.008333333333333,37.0,B19,1909,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.091666666666667,37.0,B19,1926,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.175,37.0,B19,1916,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.258333333333333,37.0,B19,1909,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.341666666666667,37.0,B19,1939,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.425,37.0,B19,1896,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.508333333333333,37.0,B19,1958,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.591666666666667,37.0,B19,1943,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.675,37.0,B19,1929,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.758333333333333,37.0,B19,1900,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.841666666666667,37.0,B19,1900,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
11.925,37.0,B19,1931,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
12.008333333333333,37.1,B19,1925,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
0.008333333333333333,36.9,B20,2317,,,snarf-5f,10uM,2023.09.09,8.07,snarf-5f
