Time,Temp C,well,value,na,na_conc,chem,chem_conc,date,construct,system
4.508333333333334,37.0,B19,27,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.591666666666667,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.675,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.758333333333334,37.0,B19,18,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.841666666666667,37.0,B19,34,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.925,37.0,B19,31,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.008333333333334,37.0,B19,26,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.091666666666667,37.0,B19,28,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.175,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.258333333333334,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.341666666666667,37.0,B19,27,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.425,37.0,B19,27,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.508333333333334,37.0,B19,23,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.591666666666667,37.0,B19,27,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.675,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.758333333333334,37.0,B19,31,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.841666666666667,37.0,B19,32,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
5.925,37.0,B19,27,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.008333333333334,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.091666666666667,37.0,B19,24,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.175,37.0,B19,27,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.258333333333334,37.0,B19,31,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.341666666666667,37.0,B19,31,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.425,37.0,B19,31,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.508333333333334,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.591666666666667,37.0,B19,24,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.675,37.0,B19,27,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.758333333333334,37.0,B19,35,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.841666666666667,37.0,B19,31,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
6.925,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.008333333333334,37.0,B19,30,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
