Time,Temp C,well,value,na,na_conc,dtt_added,date,construct,system,repeat,gfp_max,mgapt_max,ratio
529.05,37.0,H4,31763,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
532.05,37.0,H4,31562,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
535.05,37.0,H4,31472,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
538.05,37.0,H4,31407,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
541.05,37.0,H4,31024,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
544.05,37.0,H4,31544,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
547.05,37.0,H4,31269,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
550.05,37.0,H4,31286,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
553.05,37.0,H4,31452,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
556.05,37.0,H4,31635,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
559.05,37.0,H4,31096,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
562.05,37.0,H4,31436,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
565.05,37.0,H4,31153,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
568.05,37.0,H4,31517,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
571.05,37.0,H4,31058,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
574.05,37.0,H4,31822,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
577.05,37.0,H4,31277,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
580.05,37.0,H4,31247,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
583.05,37.0,H4,31571,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
586.05,37.0,H4,31031,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
589.05,37.0,H4,31406,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
592.05,37.0,H4,31295,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
595.05,37.0,H4,31239,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
598.05,37.0,H4,31448,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
601.05,37.0,H4,30962,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
604.05,37.0,H4,31275,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
607.05,37.0,H4,31478,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
610.05,37.0,H4,31343,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
613.05,37.0,H4,31259,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
616.05,37.0,H4,31365,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
619.05,37.0,H4,31169,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
622.05,37.0,H4,31081,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
625.05,37.0,H4,31297,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
628.05,37.0,H4,31197,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
631.05,37.0,H4,31315,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
634.05,37.0,H4,31200,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
637.05,37.0,H4,31331,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
640.05,37.0,H4,31147,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
643.05,37.0,H4,30958,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
646.05,37.0,H4,31159,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
649.05,37.0,H4,31342,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
652.05,37.0,H4,31124,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
655.05,37.0,H4,31165,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
658.05,37.0,H4,31285,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
661.05,37.0,H4,31111,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
664.05,36.9,H4,31060,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
667.05,37.0,H4,31076,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
670.05,37.0,H4,31475,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
673.05,37.0,H4,31460,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
676.05,37.0,H4,31364,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
679.05,37.0,H4,31040,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
682.05,37.0,H4,31006,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
685.05,37.0,H4,31223,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
688.05,37.0,H4,31091,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
691.05,37.0,H4,31183,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
694.05,37.0,H4,31297,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
697.05,37.0,H4,31144,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
700.05,37.0,H4,31159,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
703.05,37.0,H4,31089,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
706.05,37.0,H4,31161,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
709.05,37.0,H4,31093,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
712.05,37.0,H4,30867,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
715.05,37.0,H4,31286,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
718.05,37.0,H4,31328,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
721.05,37.0,H4,31137,dna,4.93,4.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32902.0,45116.0,0.7292756450039897
1.05,37.0,H5,18,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
4.05,37.0,H5,20,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
7.05,37.0,H5,18,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
10.05,37.0,H5,57,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
13.05,37.0,H5,149,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
16.05,37.0,H5,348,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
19.05,37.0,H5,688,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
22.05,37.0,H5,1169,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
25.05,37.0,H5,1851,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
28.05,37.0,H5,2666,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
31.05,37.0,H5,3580,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
34.05,37.0,H5,4685,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
37.05,37.0,H5,5779,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
40.05,37.0,H5,7054,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
43.05,37.0,H5,8242,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
46.05,37.0,H5,9584,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
49.05,37.0,H5,10860,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
52.05,37.0,H5,12063,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
55.05,37.0,H5,13498,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
58.05,37.0,H5,14784,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
61.05,37.0,H5,15884,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
64.05,37.0,H5,17425,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
67.05,37.0,H5,18657,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
70.05,37.0,H5,19983,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
73.05,37.0,H5,21311,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
76.05,36.9,H5,22210,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
79.05,37.0,H5,23797,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
82.05,37.0,H5,24654,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
85.05,37.0,H5,25590,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
88.05,37.0,H5,26591,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
91.05,37.0,H5,27549,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
94.05,37.0,H5,28280,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
97.05,37.0,H5,28927,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
100.05,37.0,H5,29286,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
103.05,37.0,H5,30389,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
106.05,37.0,H5,30596,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
109.05,37.0,H5,30371,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
112.05,37.0,H5,31101,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
115.05,37.0,H5,31634,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
118.05,37.0,H5,32146,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
121.05,37.0,H5,31798,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
124.05,37.0,H5,32221,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
127.05,37.0,H5,32155,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
130.05,37.0,H5,32303,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
133.05,37.0,H5,32173,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
136.05,37.0,H5,32122,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
139.05,37.0,H5,32518,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
142.05,37.0,H5,32491,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
145.05,37.0,H5,32130,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
148.05,37.0,H5,32193,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
151.05,37.0,H5,32069,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
154.05,37.0,H5,32283,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
157.05,37.0,H5,32407,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
160.05,37.0,H5,32199,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
163.05,37.0,H5,32337,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
166.05,37.0,H5,32049,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
169.05,37.0,H5,32224,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
172.05,37.0,H5,31910,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
175.05,37.0,H5,32535,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
178.05,37.0,H5,32043,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
181.05,37.0,H5,32375,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
184.05,37.0,H5,32105,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
187.05,37.0,H5,31908,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
190.05,37.0,H5,31459,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
193.05,37.0,H5,31940,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
196.05,36.9,H5,32099,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
199.05,37.0,H5,32254,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
202.05,37.0,H5,32082,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
205.05,37.0,H5,31941,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
208.05,37.0,H5,31829,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
211.05,37.0,H5,32372,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
214.05,37.0,H5,32084,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
217.05,37.0,H5,31842,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
220.05,37.0,H5,32283,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
223.05,37.0,H5,32138,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
226.05,37.0,H5,31966,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
229.05,37.0,H5,31707,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
232.05,37.0,H5,31455,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
235.05,37.0,H5,31649,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
238.05,37.0,H5,31889,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
241.05,37.0,H5,31641,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
244.05,37.0,H5,32125,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
247.05,37.0,H5,31664,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
250.05,37.0,H5,31754,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
253.05,37.0,H5,32351,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
256.05,37.0,H5,31843,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
259.05,37.0,H5,32244,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
262.05,37.0,H5,32042,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
265.05,37.0,H5,31247,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
268.05,37.0,H5,31872,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
271.05,37.0,H5,31529,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
274.05,37.0,H5,31568,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
277.05,37.0,H5,31824,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
280.05,37.0,H5,31776,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
283.05,37.0,H5,31653,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
286.05,37.0,H5,31913,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
289.05,37.0,H5,31411,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
292.05,37.0,H5,31672,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
295.05,37.0,H5,31875,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
298.05,37.0,H5,31641,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
301.05,37.0,H5,31671,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
304.05,37.0,H5,31731,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
307.05,37.0,H5,31765,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
310.05,37.0,H5,31836,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
313.05,37.0,H5,31563,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
316.05,37.0,H5,31536,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
319.05,37.0,H5,31582,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
322.05,37.0,H5,31585,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
325.05,37.0,H5,31918,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
328.05,37.0,H5,31351,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
331.05,37.0,H5,31714,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
334.05,37.0,H5,31353,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
337.05,37.0,H5,31948,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
340.05,37.0,H5,31696,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
343.05,37.0,H5,31742,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
346.05,37.0,H5,31524,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
349.05,37.0,H5,31343,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
352.05,37.0,H5,31365,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
355.05,37.0,H5,31612,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
358.05,37.0,H5,31772,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
361.05,37.0,H5,31663,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
364.05,37.0,H5,31360,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
367.05,37.0,H5,31452,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
370.05,37.0,H5,31602,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
373.05,37.0,H5,31465,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
376.05,37.0,H5,31327,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
379.05,37.0,H5,31407,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
382.05,37.0,H5,31565,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
385.05,37.0,H5,31583,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
388.05,37.0,H5,31801,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
391.05,37.0,H5,31555,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
394.05,37.0,H5,31256,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
397.05,37.0,H5,31610,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
400.05,37.0,H5,31434,dna,4.93,9.0,2024.01.20,MGapt-deGFP,PURExpress,R3,32535.0,42475.0,0.7659799882283697
